testing_subject,accuracy,run_note
14,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
56,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
75,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
43,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
32,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
77,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
59,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
31,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
50,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
25,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
80,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
81,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
107,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
7,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
16,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
41,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
108,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
67,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
46,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
85,0.6000000238418579,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
22,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
71,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
82,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
4,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
66,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
68,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
97,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
72,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
76,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
94,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
61,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
9,0.800000011920929,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_90_10_not_reg_2_run_2
